iso3,country_name_clean,region,debt_source,icrg_match,year,debt,debt_service,vulnerability,exposure,sensitivity,damage_gdp,n_events,deaths_tot,gdp_pc_ppp,gdp_growth,current_account,inflation,fiscal_balance,remittances,trade_gdp_unctad,population,gdp_nominal_usd
FJI,Fiji,Pacific,IDS,FALSE,2011,30.9904143602306,6.96639498156187,0.500810906699799,0.460279589760889,0.353156974888645,0,0,0,10020.6957855059,2.70514302901054,-5.16119192694596,7.278117827085,-0.719,4.2481914841790704,57.25758550842149,912989,3779411899.37483
FJI,Fiji,Pacific,IDS,FALSE,2012,33.5563924605309,2.94280730348316,0.500670556544971,0.460279589760889,0.358164525579736,3350.328761524381,3,17,10140.6936395636,1.41131438177968,-1.4340442908102,3.42337523401979,-0.683,4.79875401905153,59.2392585880765,914918,3972028104.47328
FJI,Fiji,Pacific,IDS,FALSE,2013,32.3053831543382,2.8678682044157,0.496411850608583,0.460279589760889,0.347262217140232,0,0,0,10604.1558725865,4.73421948956533,-9.7117807351876,2.91354193604001,-0.079,4.85851130440858,55.41808435824282,916352,4189967998.51424
FJI,Fiji,Pacific,IDS,FALSE,2014,30.9469812264751,3.29748018676379,0.496055061587477,0.460279589760889,0.349071965459786,0,0,0,11183.3135357123,5.6035144061830104,-5.77781240557738,0.519306474579106,-3.484,4.54937138341278,51.34746147510069,917585,4857104768.86844
FJI,Fiji,Pacific,IDS,FALSE,2015,33.9342121657691,7.8372245467305,0.492995354254242,0.460279589760889,0.34489794789093,0,1,0,11674.0633525272,4.50120041028725,-3.47299248987541,1.37488542621446,-3.907,5.38939847454469,47.752474129719374,918578,4682479893.97558
FJI,Fiji,Pacific,IDS,FALSE,2016,30.0766285283704,2.84653744536875,0.493082342167864,0.460279589760889,0.343863423305181,15905.984133082322,2,47,11951.9196317982,2.44565179664245,-3.60696936050466,3.86322538221269,-5.699,5.52435657077323,45.55583514248666,919166,4930213644.36653
FJI,Fiji,Pacific,IDS,FALSE,2017,33.721515797604,3.62356964403692,0.489497466693817,0.460279589760889,0.340903344896701,0,0,0,12597.3274662764,5.35336455965039,-6.639070882176,3.34757834757839,-2.285,5.20667916553854,44.98017867516022,918759,5353469174.47838
FJI,Fiji,Pacific,IDS,FALSE,2018,31.1861081802427,2.28853931179166,0.493014818508242,0.460279589760889,0.351166898008611,1342.9007037226627,2,7,13100.0959551236,3.81235122208561,-8.44729845329711,4.08147637644542,-4.822,5.19690846250349,46.6547494095475,917180,5581425327.44397
FJI,Fiji,Pacific,IDS,FALSE,2019,36.6801001723501,4.55972901898386,0.451498407858179,0.460279589760889,0.352138514255605,0,2,1,13056.3310937089,-0.581946709343867,-13.0609660494725,1.77310182460266,-3.652,5.36151150795462,48.32637735015722,914899,5344907153.46698
FJI,Fiji,Pacific,IDS,FALSE,2020,49.3171106565226,7.09350270378961,0.450033303144246,0.460279589760889,0.353684565964459,404.78083961348415,3,8,10812.0355014178,-17.1835352599354,-14.5262635844677,-2.59524325887372,-8.343,7.50181245102766,27.579878395916698,914963,4227719873.3865
FJI,Fiji,Pacific,IDS,FALSE,2021,61.6073894456185,3.43467652715665,0.452949667808735,0.460279589760889,0.35207827745639,278.368672600592,1,6,10322.4279638854,-4.3459619989752,-16.5087256405158,0.155855722131516,-14.222,9.46494841417655,26.49756216686986,916711,4158873156.17978
FJI,Fiji,Pacific,IDS,FALSE,2022,63.5122590233827,4.08764709380814,0.452260764313332,0.460279589760889,0.349421780448243,538.3234934159498,1,1,12118.3182710082,17.7451269773594,-17.3903045277065,4.32011856243056,-12.275,9.2173590355123,46.68671115045219,919422,4977861885.60316
FJI,Fiji,Pacific,IDS,FALSE,2023,65.2516186494164,4.23287932668721,0.453172352239003,0.460279589760889,0.36246308353315,0,1,0,13194.8047570404,9.44245856738313,-6.623,2.34408296633042,-7.153,8.75258114713507,54.923850947805775,924145,5476673518.13788
GNB,Guinea-Bissau,AIS,IDS,FALSE,2000,251.248486073042,1.38104649213402,0.650280744204263,0.504926610720525,0.547961614927276,0,0,0,1974.62172274651,1.10027815777423,2.725,8.63632094930278,-2.801,2.04961842230522,NA,1234741,391345597.488269
GNB,Guinea-Bissau,AIS,IDS,FALSE,2001,226.233001551958,1.20369890583007,0.654602602613388,0.504926610720525,0.567919303429652,0,0,0,2025.60064005453,4.7859716500482,-2.69821108512442,3.34812265527108,-1.826,2.43040677450674,NA,1261273,412610871.509121
GNB,Guinea-Bissau,AIS,IDS,FALSE,2002,213.632835978784,0.805895351318595,0.65569237666488,0.504926610720525,0.578816779381427,0,1,0,2053.96189370909,3.65393603642713,-0.271719275957978,3.30012175283752,-3.704,3.77732826046009,NA,1289307,466773711.235579
GNB,Guinea-Bissau,AIS,IDS,FALSE,2003,195.208850010156,1.44577424062156,0.649343733460495,0.504926610720525,0.565354200406015,0,1,0,2002.27740627342,-0.285931052286514,-0.0519018620590297,-3.50258551103421,-5.628,4.17732292176178,NA,1318806,553614800.145707
GNB,Guinea-Bissau,AIS,IDS,FALSE,2004,193.795377199445,1.72362731474133,0.637810869982543,0.504926610720525,0.537635465963865,0,2,6,1979.57457765814,1.17189152277038,2.38148745518108,0.883302696930943,-5.92,4.75790258887055,NA,1349563,582169841.298304
GNB,Guinea-Bissau,AIS,IDS,FALSE,2005,161.762937452423,1.00007151557043,0.646145532378549,0.504926610720525,0.564798312696892,0,1,399,2060.53834311757,6.55977111846077,-1.63867591635847,3.32919922802856,-4.96,3.11028091251168,14.848946187133905,1381585,639776040.688424
GNB,Guinea-Bissau,AIS,IDS,FALSE,2006,166.782449014617,1.559568309038,0.644346965332335,0.504926610720525,0.564362967435686,0,1,0,2065.08370690452,2.66650493269572,-6.3132458528375,1.95473717628916,-4.574,4.02023157529305,12.287684927093911,1415303,634781901.251494
GNB,Guinea-Bissau,AIS,IDS,FALSE,2007,146.348127725956,1.41012360735672,0.642051649210096,0.504926610720525,0.562578830723524,0,0,0,2065.86121747677,2.55982647078751,-4.06952969493394,4.61743772241997,-8.774,5.71327447872773,18.588273769284505,1450986,753162998.015113
GNB,Guinea-Bissau,AIS,IDS,FALSE,2008,116.671017279504,1.59948725523001,0.641943482567693,0.504926610720525,0.560774203055574,0,2,221,2105.54284991215,4.52457514610252,-3.02102465076755,10.4600731354706,-0.735,5.1917956645922,18.054566997326784,1488054,952667544.037289
GNB,Guinea-Bissau,AIS,IDS,FALSE,2009,126.797115348597,2.40209048365229,0.643354131884168,0.504926610720525,0.558945103846114,0,0,0,2102.92720552345,2.44795106098685,-5.34847492021888,-1.65139733620775,2.679,5.48777567428469,17.41244675324055,1526377,890167833.369849
GNB,Guinea-Bissau,AIS,IDS,FALSE,2010,114.577031848083,2.20511976257595,0.644852314748957,0.504926610720525,0.557116426165045,0,1,2,2164.13349780236,5.60536311358261,-7.52999517168867,2.51785140171701,-0.225,4.88136005691192,18.18931169596514,1566347,940112538.936436
GNB,Guinea-Bissau,AIS,IDS,FALSE,2011,22.9125497047384,0.610984120303803,0.639149990234534,0.504926610720525,0.555338649450423,0,0,0,2278.40566106623,8.08504167173554,-1.21431910534762,5.046102263202,-1.354,4.50361048529373,24.45823879292065,1608076,1157074319.19388
GNB,Guinea-Bissau,AIS,IDS,FALSE,2012,27.2257775195627,0.557388586766468,0.631102511411452,0.504926610720525,0.547454666349716,0,0,0,2180.60762289148,-1.71286958446419,-7.93224654147768,2.13054580274503,-2.123,4.3486425466135,14.579590682923849,1651417,1049412177.11413
GNB,Guinea-Bissau,AIS,IDS,FALSE,2013,28.2817350804669,0.226104691132185,0.626379514934783,0.504926610720525,0.531276276688308,0,0,0,2192.45628322206,3.25607190852087,-4.73187653933365,1.20712555668405,-1.673,5.74828077299052,17.21212546916035,1695973,1109682824.13594
GNB,Guinea-Bissau,AIS,IDS,FALSE,2014,33.3601215057816,0.504975643412744,0.632250316540626,0.504926610720525,0.546127235810302,0,0,0,2156.2021908175,0.964525745841428,0.555849591467734,-1.50924460570494,-2.436,8.14090445275859,18.76237522274896,1741122,1135250721.0374
GNB,Guinea-Bissau,AIS,IDS,FALSE,2015,48.9945036240335,0.593499501505658,0.630996398204367,0.504926610720525,0.538659540827319,0,0,0,2230.39106612596,6.1340893623123,1.81726336561494,1.47672048910485,-3.161,7.37191784179238,25.078442443670323,1786457,1152384166.79638
GNB,Guinea-Bissau,AIS,IDS,FALSE,2016,47.1676533769771,0.797269618666134,0.633352395720118,0.504926610720525,0.54006226528761,0,0,0,2293.23583589196,5.4326782650304,1.36293739261607,1.50312055861088,-5.341,7.64819106551826,25.13906270685436,1831893,1245074264.10396
GNB,Guinea-Bissau,AIS,IDS,FALSE,2017,50.4340592867511,1.11830898724284,0.627156256598803,0.504926610720525,0.521281922229281,0,0,0,2342.41526571427,4.66367943913264,0.263885195365577,1.69111461822298,-1.321,7.15517607498877,25.510575353844473,1877072,1469978606.12143
GNB,Guinea-Bissau,AIS,IDS,FALSE,2018,54.7790196614889,1.33028723060598,0.626702006835311,0.504926610720525,0.51817819615478,0,1,3,2373.50158144916,3.76145359637003,-3.48324795461301,0.381324702790992,-4.764,8.23504062020368,24.450922461708053,1922168,1554133593.91699
GNB,Guinea-Bissau,AIS,IDS,FALSE,2019,55.8395058178772,1.74840448204817,0.622076076096782,0.504926610720525,0.508746964030358,0,0,0,2442.10663731324,5.32749571119344,-7.98194454455476,0.24660026814783,-3.861,9.47141070210206,18.293133879451524,1967696,1596227316.34846
GNB,Guinea-Bissau,AIS,IDS,FALSE,2020,65.4005295790784,3.93009109030168,0.626876920781622,0.504926610720525,0.52723285873537,0,0,0,2455.85606168546,2.89139814952995,-2.26873597138549,1.14000939393222,-9.638,10.2599707576975,13.66522764877866,2013255,1705057581.09946
GNB,Guinea-Bissau,AIS,IDS,FALSE,2021,66.3555323065257,3.17859773108571,0.620322540841358,0.504926610720525,0.514854069351865,0,0,0,2522.76764302521,5.05055831244401,-0.740414184193309,2.24248879577658,-5.882,10.8017510631462,17.55678189719675,2058841,1908094558.33981
GNB,Guinea-Bissau,AIS,IDS,FALSE,2022,67.6697756324479,3.43894958138185,0.6131593894926,0.504926610720525,0.498829005435434,0,0,0,2603.24022588591,5.52987253058352,-7.8855460445174,9.39075933985203,-6.056,10.2284557500648,15.056990299114242,2105529,1859601384.05928
GNB,Guinea-Bissau,AIS,IDS,FALSE,2023,68.0698341582062,2.56592827817426,0.612813055195004,0.504926610720525,0.49788445735108,0,0,0,2693.77665018683,5.82749502627256,-7.52781936859698,7.10220928557059,-8.152,9.60584703377319,13.347820536864836,2153339,2127688181.12014
GRD,Grenada,Caribbean,IDS,FALSE,2000,41.008107669171,2.98761775972852,0.402897200128833,0.381918384296782,0.271533188788507,0,0,0,11625.050939182,4.88795213650562,-21.9966277175388,2.18181818181821,-2.071,4.65985879552442,NA,107451,520044370.37037
GRD,Grenada,Caribbean,IDS,FALSE,2001,49.1967929326181,3.59794361753695,0.402327430616283,0.381918384296782,0.272340851666163,0,0,0,11333.2377092409,-2.02390004072058,-25.1924121595876,3.14099305202543,-6.053,4.67122350544866,NA,107987,520444185.185185
GRD,Grenada,Caribbean,IDS,FALSE,2002,75.5136419523229,5.76718324309974,0.401651138987426,0.381918384296782,0.271256121209022,0,1,0,11677.7034172407,3.43732352954147,-24.5623129443554,1.06721547992874,-13.897,4.58150357078302,NA,108404,540336925.925926
GRD,Grenada,Caribbean,IDS,FALSE,2003,68.2809824219859,5.7567949295189,0.399073257414221,0.381918384296782,0.262618657284991,0,0,0,12726.5266219464,9.46397343076491,-26.3551417555989,2.15492809908679,-2.814,4.27708305381476,NA,108884,591018407.407407
GRD,Grenada,Caribbean,IDS,FALSE,2004,80.4605361424936,5.5221671074622,0.400238432903131,0.381918384296782,0.267501962749089,246430.5094607497,1,39,12593.3546257337,-0.647450316084857,-21.9094311537962,2.3129167822611,-0.575,8.03031515061446,NA,109323,599118592.592593
GRD,Grenada,Caribbean,IDS,FALSE,2005,54.2844725233957,1.59174176313535,0.394963980198127,0.381918384296782,0.252820365726555,10368.833865814704,1,1,14211.8426569264,13.2761883306272,-36.197096036622,3.475806937554,0.901,4.90362233087876,27.89137380191696,109734,695555555.555555
GRD,Grenada,Caribbean,IDS,FALSE,2006,67.5670741702514,2.24601597443012,0.398229292359075,0.381918384296782,0.262943055288082,0,0,0,13594.355159621,-3.99532824427482,-35.3579767652673,4.25195321977967,-5.228,5.04169194064305,30.77140330003023,110135,698700666.666667
GRD,Grenada,Caribbean,IDS,FALSE,2007,67.9595314026293,2.69138136368727,0.395708291368656,0.381918384296782,0.256841121255009,0,0,0,14376.2824512778,6.12345094741467,-29.2906558652577,3.85882922469653,-5.907,4.78440164065426,41.387477344407984,110522,758683592.592593
GRD,Grenada,Caribbean,IDS,FALSE,2008,68.7985429397398,2.72747482437815,0.398638896167154,0.381918384296782,0.266656549109346,0,0,0,14463.560012123,0.947542624907697,-26.310483241865,8.0332732765034,-3.718,4.4478749458577,41.163421788803575,110896,825976037.037037
GRD,Grenada,Caribbean,IDS,FALSE,2009,78.5916934485625,3.23060350808163,0.396792735666002,0.381918384296782,0.261409108881711,0,0,0,13463.580293958,-6.61328134799545,-16.922787751426,-0.308654779585642,-4.402,4.58259874104539,43.82350737882991,111254,771275555.555555
GRD,Grenada,Caribbean,IDS,FALSE,2010,76.6738678956156,3.56116675823739,0.392527857064166,0.381918384296782,0.258882807270488,0,1,0,13354.9085012616,-0.511146187173722,-19.4482994535286,3.43650905943351,-4.071,4.72144479135532,44.48682352263009,111586,771014814.814815
GRD,Grenada,Caribbean,IDS,FALSE,2011,71.2714646630018,3.3733519980589,0.391632582855792,0.381918384296782,0.257491957086697,0,0,0,13397.8500405513,0.764773550338731,-18.6656495604378,3.0334728033474,-4.857,4.76111367810679,47.77465431869751,112079,778655555.555555
GRD,Grenada,Caribbean,IDS,FALSE,2012,76.9678798728608,1.9676935382413001,0.39034053974313,0.381918384296782,0.256265249296901,0,0,0,13161.3955324377,-1.15483816409801,-14.9830707473175,2.41077704021862,-5.441,4.75194384284841,51.63264928137505,112775,799881481.481481
GRD,Grenada,Caribbean,IDS,FALSE,2013,71.8366330943862,2.76153319020537,0.396196334543991,0.381918384296782,0.275562461416,0,0,0,13386.3189064112,2.35109801677905,-17.0640979875268,-0.0439997864828058,-7.25,4.57296727253599,51.150074503202134,113487,842618518.518518
GRD,Grenada,Caribbean,IDS,FALSE,2014,77.034502464976,2.53653839839124,0.38971797049365,0.381918384296782,0.26016906440205,0,0,0,14287.9538720088,7.34212396037948,-9.08236900654942,-0.98360305555498,-4.197,4.4885209771885,52.55095406819883,114132,911496296.296296
GRD,Grenada,Caribbean,IDS,FALSE,2015,68.3974599842701,3.0651531060211,0.38837697758839,0.381918384296782,0.256215888118227,0,0,0,15136.6966673773,6.44522314693144,-10.6165101004821,-0.515448031435329,-0.8,4.34848478558055,51.253380486790114,114676,997007407.407407
GRD,Grenada,Caribbean,IDS,FALSE,2016,64.593976607134607,5.40989609038022,0.386891909958669,0.381918384296782,0.252817712131522,0,0,0,15640.8274503805,3.7396039558691,-8.84957467526885,1.65038994431573,2.691,4.24532795090059,49.4517570636646,115130,1061640740.74074
GRD,Grenada,Caribbean,IDS,FALSE,2017,56.0316782598119,5.94657087587932,0.385723720372067,0.381918384296782,0.250035470860124,0,0,0,16291.4894625979,4.43867566948151,-11.4635306675494,0.908458255874249,3.016,4.19946479283398,51.34650500929453,115438,1125685185.18519
GRD,Grenada,Caribbean,IDS,FALSE,2018,55.0909889537565,5.35788721288875,0.380819044072907,0.381918384296782,0.247882410722097,0,0,0,16964.852001696,4.36144039364797,-12.7578936321221,0.804102313277033,4.915,4.11427263374468,53.23550049371527,115691,1166514814.81481
GRD,Grenada,Caribbean,IDS,FALSE,2019,50.1914195829926,5.01840158107324,0.381193038598668,0.381918384296782,0.250513282543365,0,0,0,17036.9151689715,0.676511738873756,-10.3282132272823,0.598149764736022,4.956,5.22176644559135,54.5536120326819,115981,1213485185.18519
GRD,Grenada,Caribbean,IDS,FALSE,2020,85.8310742683373,5.13702596145052,0.382642658533997,0.381918384296782,0.254390870526456,0,0,0,14647.7451384876,-13.7566222572107,-16.1060034218251,-0.740732597045498,-4.545,6.75004451212369,41.11514583577374,116341,1043411111.11111
GRD,Grenada,Caribbean,IDS,FALSE,2021,87.76200421875,5.60491146805924,0.385875395764083,0.381918384296782,0.260507394132918,0,0,0,15290.250903138,4.6977240232674,-14.3794506270627,1.21951193916838,0.327,5.53331501650165,47.94059405940604,116688,1122222222.22222
GRD,Grenada,Caribbean,IDS,FALSE,2022,74.4747156466856,4.68994194597689,0.383322710744135,0.381918384296782,0.254863731464714,0,0,0,16376.4273099594,7.31023806981959,-12.127765960022,2.5805392590792,0.931,5.15147424065455,57.67938949776376,116913,1224007407.40741
GRD,Grenada,Caribbean,IDS,FALSE,2023,74.3776640131301,4.6908282421596,0.382845559266962,0.381918384296782,0.253708604659704,0,0,0,17093.1562867447,4.52657497450693,-18.21834369362,2.69612269814564,7.941,3.0453149517921,62.03146607987621,117081,1336418518.51852
GUY,Guyana,Caribbean,IDS,TRUE,2000,205.544801270259,10.4659295013481,0.478611861553656,0.40391894070208,0.413921446066684,0,0,0,8025.29326490962,-1.36380390261873,-11.5341241520002,6.14854333024871,-2.273,3.83067626945993,NA,764832,712667896.727512
GUY,Guyana,Caribbean,IDS,TRUE,2001,200.891119826978,6.92198823486007,0.478372323943484,0.40391894070208,0.416103936394938,0,0,0,8212.04321760917,2.2795216592191,-12.7638520939434,2.62741314203332,-3.708,3.13128604724903,NA,764477,712167450.162898
GUY,Guyana,Caribbean,IDS,TRUE,2002,207.135131207836,9.63521732585121,0.477313471837062,0.40391894070208,0.41750781818729,0,0,0,8314.0272750321,1.13262696199476,-8.57971395005412,5.3410152137741,-2.419,7.02352185317432,NA,763652,726131434.715338
GUY,Guyana,Caribbean,IDS,TRUE,2003,207.699949182831,8.29106480033648,0.481159119243307,0.40391894070208,0.427343988301265,0,0,0,8267.42910545363,-0.632225388266377,-6.00217518033652,5.98097814066473,-4.81,13.3635873409735,NA,763101,743063950.317749
GUY,Guyana,Caribbean,IDS,TRUE,2004,181.021935104094,6.37899513353992,0.478701534081569,0.40391894070208,0.430526295554153,0,0,0,8404.2001629708,1.56335211034042,-2.52795588989275,4.66846622369882,-2.88,19.4219608124586,NA,762418,787814379.183843
GUY,Guyana,Caribbean,IDS,TRUE,2005,154.001837675739,4.33816923236776,0.488094347887306,0.40391894070208,0.450351207578915,90567.17359725364,1,34,8256.52519071138,-1.95095759501714,-11.6705382324577,6.92554303890157,-6.54,24.4021997992394,84.01216390797764,760914,824880550.343965
GUY,Guyana,Caribbean,IDS,TRUE,2006,50.3356533585831,1.39330828405014,0.489965158357637,0.40391894070208,0.455884727199648,11050.172787522917,1,0,8702.33133494001,5.12960934773,-7.59053846582146,6.67715790410028,-6.163,9.16355792136049,30.548554672816177,758966,2379817990.6918
GUY,Guyana,Caribbean,IDS,TRUE,2007,31.2030522063779,1.03502326252099,0.494728669035842,0.40391894070208,0.47556570944045,0,0,0,9354.08017716534,7.19123624057457,-6.06659550320194,12.2001544446648,-3.353,10.1976893670197,31.051220065037615,756861,2730971595.39574
GUY,Guyana,Caribbean,IDS,TRUE,2008,32.9024604124027,0.891864923728807,0.484914499653923,0.40391894070208,0.461482187098338,0,1,0,9546.70875949436,1.75522349592019,-10.6229329472303,8.10202206969276,-2.775,9.05385270584475,33.485528494437744,754606,3025187433.33637
GUY,Guyana,Caribbean,IDS,TRUE,2009,45.3485394212989,0.644182293365332,0.488549124839327,0.40391894070208,0.463441232826409,0,0,0,9924.52660770631,3.61150847218585,-7.28409727303008,2.95230096381001,-2.499,8.27838696778933,29.630442493227648,752094,3165663152.73351
GUY,Guyana,Caribbean,IDS,TRUE,2010,40.8741608589245,0.928146640476873,0.482303636706171,0.40391894070208,0.456669927718289,616.0075415771657,1,0,10374.3947557656,4.13844160137342,-7.1762463185401,3.73337757704246,-1.879,10.7140920276288,33.00404523605848,749256,3432912516.92427
GUY,Guyana,Caribbean,IDS,TRUE,2011,54.4987527907138,1.38698204124923,0.477234856938883,0.40391894070208,0.43697477890483,0,0,0,10958.8598838438,5.19625156051602,-10.0853362607878,4.9777356370697,-2.134,11.1665425364523,38.657584181265094,746153,3691384317.52178
GUY,Guyana,Caribbean,IDS,TRUE,2012,48.3038503799303,3.69304356137671,0.472928734763304,0.40391894070208,0.429408273189405,0,0,0,11534.9985588659,5.27633062046809,-9.02441909942374,2.39193521312334,-3.111,11.5493029844716,42.160046105866805,746288,4063088535.76331
GUY,Guyana,Caribbean,IDS,TRUE,2013,54.8583037353958,1.38682900688475,0.470781664590016,0.40391894070208,0.429271927000093,0,0,0,11896.9069854942,3.65338433338232,-10.9417365700277,1.90125181860582,-2.163,7.87352045123642,36.949941379044496,750021,4167800928.83553
GUY,Guyana,Caribbean,IDS,TRUE,2014,56.3732688021319,1.46385961435262,0.46797829110795103,0.40391894070208,0.421163306716009,0,0,0,12030.0529344045,1.68649445019584,-9.33174702245427,0.852630497539914,-3.876,7.98656121698548,32.65772739088803,754229,4127660151.8087
GUY,Guyana,Caribbean,IDS,TRUE,2015,38.0276869151784,1.68286754078736,0.467054293469407,0.40391894070208,0.421199402381221,0,1,0,12040.08253302,0.687404590619494,-0.907095962415786,-1.00173432776374,-0.749,7.07441175191082,18.57545992416725,758781,4279840193.7046
GUY,Guyana,Caribbean,IDS,TRUE,2016,37.0514927234477,1.84669468472645,0.469224478467527,0.40391894070208,0.420164234002871,0,0,0,12420.4724727603,3.80745626378814,3.37225553747117,0.836008061506207,-3.212,7.19956609532915,18.96179768969091,763548,4482697336.56174
GUY,Guyana,Caribbean,IDS,TRUE,2017,33.9104028762005,2.08368078549554,0.469287482236504,0.40391894070208,0.416709600481548,0,1,0,12801.6408529346,3.73449154571284,-2.5604255246699,1.90465615515584,-3.135,6.78872751636501,17.39615991057604,768479,4748174334.14044
GUY,Guyana,Caribbean,IDS,TRUE,2018,34.2741140688012,2.97279931331009,0.4640069537191,0.40391894070208,0.411416245299323,0,0,0,12980.3576003177,4.44091288475967,-26.677311081907,1.28284288443528,-2.519,6.96988401994363,16.751478868585533,791556,4787636997.85343
GUY,Guyana,Caribbean,IDS,TRUE,2019,30.0642592506519,2.71785148981421,0.460032491996101,0.40391894070208,0.405909636864539,0,0,0,13402.4219472757,5.35284003535665,-57.1070048116682,2.08723089162013,-2.517,7.35168208159438,17.801366237488754,807665,5173760191.84652
GUY,Guyana,Caribbean,IDS,TRUE,2020,28.0820396769287,2.48556193244442,0.432243067052343,0.40391894070208,0.337714615901245,0,0,0,19234.1301977637,43.479651716849,-11.6095974967976,0.99333702283873,-7.782,8.06151198098608,32.78954238282124,807481,5471256594.72422
GUY,Guyana,Caribbean,IDS,TRUE,2021,29.3429534943002,1.71053876432571,0.427878931046517,0.40391894070208,0.328350154773732,0,1,0,22865.9270968882,20.0599975568418,-16.9076142307927,5.03285574626702,-6.939,6.88301292281138,46.447354922749525,815482,8041362110.31175
GUY,Guyana,Caribbean,IDS,TRUE,2022,23.2243544064906,1.59211192399671,0.433089421001128,0.40391894070208,0.339567453389014,0,1,0,37068.1993827588,63.3346343654855,28.8207770246115,6.11505550109935,-5.112,3.66298141565721,72.61664555081117,821637,14718388489.2086
GUY,Guyana,Caribbean,IDS,TRUE,2023,21.8831563588237,2.71817123964926,0.429963119228701,0.40391894070208,0.336149820170341,0,0,0,49312.3603225444,33.795011115873,13.9022287975489,2.82110335099641,-5.784,3.22475315141245,76.42519875220695,826353,16918503597.1223
HTI,Haiti,Caribbean,IDS,TRUE,2000,17.7112984323145,0.712940147782995,0.526409210391222,0.441219532119359,0.409809379193982,0,1,12,3267.07646816599,0.870059259424892,-1.67621475073065,9.33322197565603,-1.357,8.48307613976286,NA,8303151,6813566098.8675
HTI,Haiti,Caribbean,IDS,TRUE,2001,20.1030327930922,0.542331826841578,0.526482762075312,0.441219532119359,0.404663327639756,0.5527505374689634,2,26,3197.05701086586,-0.342747883252144,-2.08307988263304,13.31672224251,-1.548,9.84811943299703,NA,8455918,6331970324.31022
HTI,Haiti,Caribbean,IDS,TRUE,2002,20.5282902219728,0.494696272998115,0.526598786729757,0.441219532119359,0.403689251233866,28.102528792010734,2,35,3173.73848729607,1.05182013450109,-1.43332565140445,7.03287406224601,-1.8,10.8874739699598,NA,8607641,6205847213.6351
HTI,Haiti,Caribbean,IDS,TRUE,2003,26.9078477326973,1.08218054469352,0.526756934748083,0.441219532119359,0.39934276816615,0,6,128,3227.12087860443,3.48077973188326,-0.882895522214382,28.6995777887374,-2.236,15.9899122044632,NA,8759912,5071947798.27263
HTI,Haiti,Caribbean,IDS,TRUE,2004,21.7639098174914,1.6271071064744,0.52588170614642,0.441219532119359,0.395502818989959,1391.3911856494974,3,5422,3130.85551975981,-1.3178567596495,-1.02474624447533,21.0318339277222,-1.343,15.302855347524,NA,8910263,6087360684.2969
HTI,Haiti,Caribbean,IDS,TRUE,2005,19.2398763580262,0.815620221135127,0.525837583303478,0.441219532119359,0.392439696567448,1153.8303323749055,8,88,3173.26081032717,3.07217337664731,0.100253910234458,13.973008326384,-0.829,14.0274963951975,8.605791102702524,9061273,7030149730.33692
HTI,Haiti,Caribbean,IDS,TRUE,2006,19.9450764434324,0.832681485317082,0.526513178261645,0.441219532119359,0.390814943307081,0,3,16,3174.97622258076,1.76875060288195,-1.11312873282486,11.3452152244299,-0.909,13.9141942528881,9.019813203922492,9216562,7638739122.67242
HTI,Haiti,Caribbean,IDS,TRUE,2007,18.52971339461,0.944684475064488,0.524109642889144,0.441219532119359,0.388903166993031,0,7,163,3268.81890675823,4.70652994008303,-0.929422111465849,6.55722772638066,-1.545,13.2423552723956,8.441115792054564,9373296,9228637767.69009
HTI,Haiti,Caribbean,IDS,TRUE,2008,20.0335657468631,0.612677206099909,0.521904160461009,0.441219532119359,0.387224923135832,0,4,698,3300.25849332968,2.6580323082747,-1.96314882897523,15.2817744823772,-1.799,13.1290988116483,8.789449671128862,9530774,10432962634.8748
HTI,Haiti,Caribbean,IDS,TRUE,2009,13.4053197646888,0.409612065423873,0.520668943668558,0.441219532119359,0.386361952930884,0,3,21,3437.3806965318,5.89037894844316,-1.05359702519351,0.393886040173341,-1.996,11.8612273498359,8.916096811661598,9689581,11597002834.7786
HTI,Haiti,Caribbean,IDS,TRUE,2010,8.79534948788437,1.11444364233545,0.518890791279462,0.441219532119359,0.386248444164262,97042.63869860538,7,229549,3205.49829961515,-5.65151153448299,-0.85860185595704,4.82734190074673,-1.497,12.4274041426186,8.567106910384597,9803294,11859312725.1448
HTI,Haiti,Caribbean,IDS,TRUE,2011,6.50680060416255,0.0477494945654068,0.517386278675685,0.441219532119359,0.385630328341143,0,4,39,3330.99820416355,5.09821354410036,-2.48774144631427,6.33279483849042,-1.43,11.9255644590233,10.085522432969888,9914904,13008746038.8867
HTI,Haiti,Caribbean,IDS,TRUE,2012,9.19437070390758,0.049572641334481,0.51658100948715,0.441219532119359,0.383837952913986,2531.445667123448,7,180,3296.24782448974,0.502424403581585,-3.14501833525928,5.01804155429246,-2.712,11.7611409672879,9.687119550072728,10069771,13708925477.1304
HTI,Haiti,Caribbean,IDS,TRUE,2013,11.3124815894621,0.0975241506087077,0.517415059386383,0.441219532119359,0.384632139288341,0,1,6,3387.47180169748,4.32478411472874,-3.76338389441215,4.76502404779142,-3.976,11.9509923558058,10.515022300060288,10222362,14902488604.2421
HTI,Haiti,Caribbean,IDS,TRUE,2014,13.7807009097029,0.184103497504039,0.514317053048192,0.441219532119359,0.383622198036733,17.495348138210066,3,12,3434.63597400578,2.88877250863379,-4.95582102756805,3.43816659958601,-3.641,13.05241389516,10.972554190832124,10373235,15146883497.6331
